auid,name,papers,degree_centrality,betweenness
35315887900,Hess C.,5,0.0263671875,0.009335442824681753
7203016471,Huisman T.A.G.M.,3,0.01416015625,0.009186126509532001
56336146800,Wouters A.,2,0.01025390625,0.009151409938059248
57218110074,Wang Z.,2,0.01171875,0.008901315326212179
56784781600,Choi K.S.,2,0.0107421875,0.00885924046587203
57213828549,Khalili N.,3,0.0185546875,0.00870918326143405
57193440834,Chang K.,3,0.013671875,0.008107196992029565
55986670500,Benson J.C.,7,0.02001953125,0.007882269605345795
55427157900,Lang M.,4,0.01611328125,0.007752020436099811
57197413849,Messina S.A.,3,0.0107421875,0.007727865447927811
57205646411,Fujita S.,2,0.01318359375,0.007122183443816732
55549247700,Patel V.,3,0.0205078125,0.006750925301923088
57193953691,Aboian M.,4,0.02392578125,0.006646338336164839
7004941577,Witte R.J.,2,0.01025390625,0.006607979450968204
7201472755,Erickson B.J.,3,0.01318359375,0.006213722691148481
16204680400,Yeom K.,8,0.0361328125,0.006133912919822274
35965064700,Lui Y.W.,5,0.02294921875,0.006006144517895417
16234937700,Saba L.,2,0.0107421875,0.00599118803249243
36068182300,Choi S.H.,2,0.00927734375,0.005535921470444553
16040097100,Nabavizadeh A.,4,0.02978515625,0.005456909344777911
55343051900,Feng X.,2,0.01416015625,0.005079892431141973
57216431776,Van Voorst H.,3,0.0166015625,0.0049727702042914245
56647850200,Clifford B.,4,0.01708984375,0.004756593435244492
57087061300,Faizy T.D.,2,0.009765625,0.004702847566461876
57212342977,Mark I.T.,6,0.01416015625,0.004698557632346988
57192082960,Yedavalli V.,2,0.0078125,0.004693446650565463
7005608328,Demaerel P.,2,0.009765625,0.004622809294088911
6603453185,Naidech A.M.,2,0.00732421875,0.004622809294088911
7006675016,Flanders A.E.,6,0.021484375,0.004442654867943491
36911792800,Rudie J.D.,3,0.01025390625,0.0043735803895394885
55582417900,Madhavan A.A.,7,0.01611328125,0.0041981943875604765
7101688111,Tanabe J.,2,0.0185546875,0.004039404181930752
13906578500,Laughlin S.,3,0.021484375,0.0034489145195162624
57226099333,Moassefi M.,2,0.01025390625,0.003428587432232987
7003284184,Maldjian J.A.,3,0.0205078125,0.0034089408380262093
56422341400,Hainc N.,2,0.00927734375,0.003304764286047589
12772482100,Malhotra A.,3,0.01220703125,0.003254391518194543
9337453100,Pomerantz S.,2,0.01318359375,0.0032047237031421713
55260909600,Shim W.H.,2,0.0107421875,0.0031771197891414496
56032778100,Kappelhof M.,2,0.00927734375,0.003141448808359467
57194268669,Jiang B.,4,0.025390625,0.0030757742004397684
26643607400,Albers G.W.,3,0.0146484375,0.002993181061670702
6507486695,Feiweier T.,2,0.0126953125,0.002964182538418607
57195770945,Nalawade S.S.,4,0.0205078125,0.002789557054064755
24079925200,Conklin J.,8,0.03173828125,0.002586597295669753
56415125900,Vejdani-Jahromi M.,2,0.00732421875,0.0025322481136784173
57202534759,Fathi Kazerooni A.,2,0.01806640625,0.0024281607886623043
55309652400,Ikuta I.,2,0.01416015625,0.0024097397682187665
35547080300,Payabvash S.,4,0.01611328125,0.002398744156396233
55932317100,Mostapha M.,1,0.00537109375,0.0023189260040492633
57192554101,Yu T.,1,0.00537109375,0.0023189260040492633
25929795700,Bathla G.,6,0.0166015625,0.0023147277938706623
26651839600,Lee S.-K.,3,0.01025390625,0.0022654128619368306
6701381340,Barboriak D.P.,4,0.0185546875,0.002127295046326754
7401532558,Lane J.I.,2,0.009765625,0.002126065903281265
8674123800,Marquering H.A.,3,0.01513671875,0.0021219691911051612
35146589200,Splitthoff D.,2,0.01025390625,0.002019815599753543
7202280440,Michel P.,3,0.02197265625,0.0020079700779393967
55881763400,AbdalKader M.,2,0.0107421875,0.0019021703074787978
57215413957,Kaliaev A.,2,0.0107421875,0.0019021703074787978
21742429900,Khalvati F.,4,0.01123046875,0.0018241676687465148
35497782900,Ertl-Wagner B.B.,4,0.01123046875,0.0018241676687465148
23035133100,Iv M.,3,0.0205078125,0.0017349674616522939
57205679159,Han K.,2,0.00830078125,0.0017314052855200018
57224335594,Ouyang J.,3,0.01513671875,0.0017192158351287815
57204474501,Yun J.,2,0.0068359375,0.0017060300430577157
7402666880,Fisher P.G.,3,0.02099609375,0.0015860698891783209
57216833007,Roos Y.B.W.E.M.,2,0.0107421875,0.0015764448023279309
57216833044,Majoie C.B.L.M.,2,0.0107421875,0.0015764448023279309
58676210400,Lee G.Y.,2,0.00732421875,0.0015540558591841717
55778438700,Huang R.Y.,2,0.009765625,0.0014556245249219353
6602499828,Boxerman J.L.,2,0.01513671875,0.0014230066929649381
57219401876,Yang L.,2,0.01513671875,0.0014230066929649381
43161143000,Kann B.H.,2,0.01416015625,0.0012844765234428044
57195316866,Chen M.,2,0.00341796875,0.0012690979860028144
57222667001,Thorne J.E.,4,0.015625,0.0011488645250492236
7405421635,Huang S.Y.,6,0.02197265625,0.0011226759642975915
55261807500,Zhu G.,2,0.0166015625,0.0010592777895470252
57143451500,Chen H.,2,0.0166015625,0.0010592777895470252
56993126400,Ding V.,2,0.0166015625,0.0010592777895470252
56471902200,Verdoorn J.T.,2,0.00537109375,0.0010499059973309267
57192379976,Sugrue L.P.,2,0.01025390625,0.0010395229507670933
12771324800,Bash S.,3,0.005859375,0.0010391670196807567
7003705149,Tanenbaum L.N.,3,0.005859375,0.0010391670196807567
57226020085,Nedelec P.,2,0.0068359375,0.0010249543217710998
6602726235,Glenn O.A.,2,0.0068359375,0.0010249543217710998
35301529900,Chow D.S.,5,0.017578125,0.0010018242885169745
56939505200,Lee E.H.,2,0.01513671875,0.0009587340736928652
57480784700,Merkaj S.,3,0.01708984375,0.0009101618826791202
6602413209,Lansberg M.G.,4,0.01806640625,0.0008935655716323009
56911173500,Ahn S.S.,2,0.0068359375,0.0008870520326881881
54994909800,Soni N.,5,0.01123046875,0.0008661904317821123
57188695131,Agarwal A.,5,0.01123046875,0.0008661904317821123
55671925100,Vitanza N.A.,4,0.0234375,0.0008155212760140292
6602216396,Cheshier S.H.,4,0.0234375,0.0008155212760140292
7202239939,Grant G.A.,4,0.0234375,0.0008155212760140292
6602831875,Diehn F.E.,5,0.015625,0.0007659423128173149
57580690100,Bahar R.,2,0.01513671875,0.0007644831080432684
57203779820,Subramanian H.,2,0.01513671875,0.0007644831080432684
22951715300,Omuro A.,2,0.01513671875,0.0007644831080432684
57404223900,Brim W.,2,0.01513671875,0.0007644831080432684
57404053400,Cassinelli Petersen G.,2,0.01513671875,0.0007644831080432684
57580785100,Verma T.,2,0.01513671875,0.0007644831080432684
57190688889,Tabari A.,2,0.0087890625,0.0007288723020735561
57192681347,Wright J.,2,0.01708984375,0.0007167495910540472
7402026839,Vogel H.,2,0.01708984375,0.0007056439820116166
14832642200,Emmer B.J.,2,0.01025390625,0.0006629159525491649
57844644000,Van Poppel L.M.,2,0.01025390625,0.0006629159525491649
55908913400,Van Zwam W.H.,2,0.01025390625,0.0006629159525491649
56415337700,Kim B.J.,2,0.017578125,0.0004726098055918563
6506553251,Zeineh M.,2,0.0068359375,0.00042875809208572555
56927493300,Fan Q.,1,0.00732421875,0.00041129091402513154
55635954300,Ngamsombat C.,1,0.00732421875,0.00041129091402513154
57211025959,Han M.,3,0.01953125,0.00037845759736153796
9271706800,Lober R.M.,3,0.01953125,0.00037845759736153796
55448830300,Ho C.Y.,3,0.01953125,0.00037845759736153796
23003890000,Gevaert O.,2,0.01318359375,0.00037600009804527977
57223394713,Zhou M.,2,0.01318359375,0.00037600009804527977
57193028769,Polackal M.,1,0.00634765625,0.0003615895727558901
15759105700,Cauley S.F.,4,0.01513671875,0.00035378554905764724
35103255000,Park J.E.,4,0.00927734375,0.000352170355195686
24825506400,Radmanesh A.,2,0.0107421875,0.00034017856777095537
6602591190,Schellingerhout D.,4,0.0185546875,0.00033633442232535425
56644914900,Chukus A.,1,0.0146484375,0.00033352362501819357
55477887800,Allen J.W.,1,0.0146484375,0.00033352362501819357
57196195306,Chaudhari R.,1,0.0146484375,0.00033352362501819357
56589634100,Godwin R.,1,0.0146484375,0.00033352362501819357
24922994700,Boothroyd D.,1,0.0146484375,0.00033352362501819357
6701786061,Whitlow C.T.,1,0.0146484375,0.00033352362501819357
55255956500,Hsu K.,1,0.0146484375,0.00033352362501819357
16064666000,Raghavan P.,1,0.0146484375,0.00033352362501819357
57215044841,Hashmi S.,1,0.0146484375,0.00033352362501819357
57209703026,Chan C.,1,0.0146484375,0.00033352362501819357
56937964000,Douglas D.,1,0.0146484375,0.00033352362501819357
57208179439,Wang Z.,1,0.005859375,0.00032226114863735797
36241951000,Liu Y.,1,0.005859375,0.00032226114863735797
56415623100,Stein J.M.,1,0.005859375,0.00032226114863735797
22235689300,Pinho M.C.,1,0.00537109375,0.0003181801574123045
36640783700,Patel T.R.,1,0.00537109375,0.0003181801574123045
7005499116,Fei B.,1,0.00537109375,0.0003181801574123045
6701694266,Mickey B.,1,0.00537109375,0.0003181801574123045
57218914991,DeBevits J.,1,0.00390625,0.0003179893293712688
57218479818,Achilleos M.,1,0.00390625,0.0003179893293712688
57216768860,Zeevi T.,4,0.01953125,0.00030756117582469484
57223272251,Liu Y.,2,0.00634765625,0.00030595082383256
55648866100,Larson N.,2,0.00634765625,0.00030595082383256
57194383545,Weinberg B.D.,2,0.01123046875,0.0002843370897148467
7403166951,Su M.-Y.,2,0.01123046875,0.0002843370897148467
12647205500,Grinband J.,2,0.01123046875,0.0002843370897148467
59375221300,Fussell D.,3,0.01025390625,0.0002797098452036211
55975344100,Buch K.,3,0.01318359375,0.00027211437251533526
56655012100,Rincon S.,3,0.01318359375,0.00027211437251533526
23971208600,Mehan W.A.,3,0.01318359375,0.00027211437251533526
56222411400,Eliezer M.,2,0.00732421875,0.0002641605310907958
57038563300,Gillet R.,2,0.00732421875,0.0002641605310907958
13407401700,Parietti-Winkler C.,2,0.00732421875,0.0002641605310907958
58169359300,Puel U.,2,0.00732421875,0.0002641605310907958
36645949700,Gondim-Teixeira P.A.,2,0.00732421875,0.0002641605310907958
57855098700,Boubaker F.,2,0.00732421875,0.0002641605310907958
7402674839,Blum A.,2,0.00732421875,0.0002641605310907958
35272819100,Lev M.H.,2,0.013671875,0.0002535940205479344
57403190500,Tillmanns N.,2,0.01416015625,0.00024220917584995077
57480641700,Jekel L.,2,0.01416015625,0.00024220917584995077
58039161600,Lost J.,2,0.01416015625,0.00024220917584995077
57219020672,Avesta A.,2,0.01416015625,0.00024220917584995077
37076766300,Aneja S.,2,0.01416015625,0.00024220917584995077
7404817617,Lin M.,2,0.01416015625,0.00024220917584995077
57480784600,von Reppert M.,2,0.01416015625,0.00024220917584995077
6507992606,Rapalino O.,4,0.017578125,0.00022769065018716646
57221164120,Gil N.,1,0.005859375,0.00022374976037755798
58548353100,Buathong S.,1,0.005859375,0.00022374976037755798
57193831601,Chiang C.-H.,1,0.005859375,0.00022374976037755798
59967913800,Huang Y.,1,0.005859375,0.00022374976037755798
26434892800,Mossa-Basha M.,4,0.01953125,0.00021587422142159255
56046651600,Gong E.,3,0.00830078125,0.00021091148195198734
57219864511,Lo W.-C.,4,0.01513671875,0.00020693016122786678
6603827262,Benzinger T.L.S.,2,0.009765625,0.00020612410119992671
58411961100,Hosseini Z.,1,0.0078125,0.00019944906011985726
36469704300,Bilgic B.,1,0.0078125,0.00019944906011985726
57218213367,Applewhite B.P.,1,0.0078125,0.00019944906011985726
57205164933,Xie Y.,2,0.0087890625,0.00019505958818466195
57219871356,Goncalves Filho A.L.M.,2,0.01123046875,0.00019116335548922047
59844831100,Li M.D.,2,0.00830078125,0.00018665509374887664
12806200800,Leslie-Mazwi T.M.,2,0.00830078125,0.00018665509374887664
57214605880,Kalpathy-Cramer J.,2,0.00830078125,0.00018665509374887664
57193393417,Polak D.,3,0.01171875,0.00018281659213422355
35396633800,Taylor M.D.,2,0.01611328125,0.0001825449325672621
7101975249,Ramaswamy V.,2,0.01611328125,0.0001825449325672621
55700743700,Shpanskaya K.,2,0.01611328125,0.0001825449325672621
7003859366,Poussaint T.Y.,2,0.01611328125,0.0001825449325672621
57204000692,Liang T.,1,0.0048828125,0.000176541715324497
56562681800,Shams S.,1,0.0048828125,0.000176541715324497
58573688400,Tesfay R.,1,0.0048828125,0.000176541715324497
58096576500,Viswanathan K.,2,0.0107421875,0.00017000922958372233
56293748900,Wagner M.W.,3,0.01416015625,0.00015793482877215516
57194306636,Perez-Carrillo G.G.,2,0.01025390625,0.00015779093643136297
56903729400,Kim J.,1,0.00732421875,0.00015748179464600287
57210963617,Jae-Sung L.,1,0.00732421875,0.00015748179464600287
59509905900,Lee J.,1,0.00732421875,0.00015748179464600287
59509224500,Lee S.,1,0.00732421875,0.00015748179464600287
57962740500,Jung W.,1,0.00732421875,0.00015748179464600287
57687769100,Kim D.,1,0.00732421875,0.00015748179464600287
6505558634,Jae-Hong L.,1,0.00732421875,0.00015748179464600287
57203773158,Kim S.J.,3,0.013671875,0.00015532270761876269
10640713400,Qiu W.,5,0.0126953125,0.00015318163379732138
56684245600,Ware J.B.,2,0.01513671875,0.0001421384832412455
57216632819,Gandhi D.,2,0.01513671875,0.0001421384832412455
57220209394,Cheong E.-N.,1,0.0029296875,0.00014057550162016298
57205581477,Yun S.,2,0.009765625,0.00013813677547457802
56044893200,Sohn B.,2,0.00732421875,0.00013285000977094502
57203088353,Moseley M.E.,1,0.0068359375,0.00012830762745050798
60224651300,Zhang Z.,1,0.0068359375,0.00012830762745050798
60224510400,Luo S.,1,0.0068359375,0.00012830762745050798
60224443500,Li S.,1,0.0068359375,0.00012830762745050798
60224790500,Feng H.,1,0.0068359375,0.00012830762745050798
57219266706,Farnsworth P.J.,1,0.005859375,0.00012754450161552892
57214026521,Weber N.M.,1,0.005859375,0.00012754450161552892
59954183100,Thompson G.,1,0.005859375,0.00012754450161552892
25029456100,McCullough-Hicks M.E.,1,0.00732421875,0.00012677856902445556
58981064100,Shah P.,1,0.00732421875,0.00012677856902445556
58981433500,Horsey J.,1,0.00732421875,0.00012677856902445556
57216243504,Yang G.,1,0.00732421875,0.00012677856902445556
58054160300,Albers G.W.,1,0.00732421875,0.00012677856902445556
57216611894,Hugdal S.M.,1,0.00732421875,0.00012677856902445556
57215784412,Shah B.R.,2,0.00537109375,0.00012348959605520198
56396408700,Cocozza S.,3,0.01611328125,0.0001231437202308256
6504585567,Niogi S.,1,0.00390625,0.00011853637216214239
16550578500,Pham N.,1,0.00390625,0.00011853637216214239
58252569000,Fillipi C.G.,1,0.00390625,0.00011853637216214239
57205248316,Kodet M.L.,3,0.00732421875,0.00010154124564218003
57206852412,Zhang J.,2,0.00830078125,0.00010107051823969875
7004468743,McCollough C.H.,2,0.01025390625,9.877025455280171e-05
58249939200,Suh P.S.,1,0.005859375,9.826162192791223e-05
59816707300,Kim S.J.,1,0.005859375,9.826162192791223e-05
24471039500,Kim E.Y.,1,0.005859375,9.826162192791223e-05
59817754500,Shim W.H.,1,0.005859375,9.826162192791223e-05
56896509500,Song S.,1,0.005859375,9.826162192791223e-05
59683170100,Shin D.,1,0.005859375,9.826162192791223e-05
57222475219,Heo H.,1,0.005859375,9.826162192791223e-05
59815658000,Lee M.,1,0.005859375,9.826162192791223e-05
57026490400,Kim M.,1,0.00341796875,9.093183642677912e-05
58304779800,Kim Y.-H.,1,0.00341796875,9.093183642677912e-05
54961469200,Lee J.,1,0.00341796875,9.093183642677912e-05
22634775100,Lebel M.R.,1,0.00341796875,9.093183642677912e-05
56430527800,Suh C.H.,3,0.0146484375,8.594565182260509e-05
58492650200,Rai P.,1,0.00390625,8.560181541516662e-05
16550058300,Kim N.,3,0.00927734375,8.535195283088725e-05
57206669277,Kollasch P.,1,0.0048828125,8.500423864380664e-05
7402568785,Black D.F.,1,0.0048828125,8.500423864380664e-05
59406573900,Rucker B.C.,1,0.0048828125,8.500423864380664e-05
57224869787,Reith F.,1,0.00146484375,7.867888423659937e-05
15028180500,Chen Y.,2,0.0078125,7.633121641426478e-05
7202277360,An H.,2,0.0078125,7.633121641426478e-05
56290454400,Li Y.,1,0.0048828125,7.433845614731964e-05
53463409100,Eskandari A.,1,0.0048828125,7.433845614731964e-05
57488651700,Adeyeri O.,1,0.0029296875,7.333504295892491e-05
57217193983,Toueg T.N.,1,0.0029296875,7.333504295892491e-05
16318908700,Mukerji S.S.,1,0.00732421875,6.266327875586149e-05
24440392500,Halpern E.,1,0.00732421875,6.266327875586149e-05
55384180400,Westover B.,1,0.00732421875,6.266327875586149e-05
35328005100,Romero J.M.,1,0.00732421875,6.266327875586149e-05
57211601396,Maher M.,1,0.00732421875,6.266327875586149e-05
55362713000,Pourvaziri A.,1,0.00732421875,6.266327875586149e-05
57200636582,Gupta R.,1,0.00732421875,6.266327875586149e-05
14048197300,Edlow B.L.,1,0.00732421875,6.266327875586149e-05
57200970035,Jaramillo-Cardoso A.,1,0.00732421875,6.266327875586149e-05
59612282500,Huang S.,1,0.00732421875,6.266327875586149e-05
56385129900,Sheng M.,1,0.005859375,5.877930803098088e-05
57203082668,Bouffet E.,1,0.005859375,5.877930803098088e-05
57205212352,Shroff M.M.,1,0.005859375,5.877930803098088e-05
57223189589,Figueiredo L.,1,0.005859375,5.877930803098088e-05
56879115400,Soldatelli M.D.,1,0.00341796875,5.875545452585142e-05
24390928100,Raji C.A.,2,0.00830078125,5.724841231069858e-05
8088111300,Gilberto Gonzalez R.,3,0.01416015625,5.434519371858582e-05
7003472960,Storm P.B.,3,0.0185546875,5.429184651852432e-05
6508190258,Vossough A.,3,0.0185546875,5.429184651852432e-05
57094199800,Familiar A.M.,3,0.0185546875,5.429184651852432e-05
57191107157,Khalili N.,3,0.0185546875,5.429184651852432e-05
7004870502,Resnick A.,3,0.0185546875,5.429184651852432e-05
56519929000,Maralani P.J.,3,0.00927734375,5.104650097703957e-05
59284435700,Park J.E.,1,0.00341796875,4.7787766381288056e-05
57294980700,Ko J.S.,1,0.00341796875,4.7787766381288056e-05
59509547600,Jeong E.S.,1,0.00341796875,4.7787766381288056e-05
55685945800,Choi Y.,1,0.00341796875,4.7787766381288056e-05
59816710600,Kim H.-J.,1,0.00341796875,4.7787766381288056e-05
59467314200,Kim D.,1,0.00341796875,4.3386583237813054e-05
57226074806,Kumar A.,1,0.00341796875,4.3386583237813054e-05
59467265600,Ho B.C.,1,0.00341796875,4.3386583237813054e-05
59169384800,Bismuth E.,1,0.00341796875,4.3386583237813054e-05
57808913900,Ottesen J.A.,1,0.00341796875,4.3386583237813054e-05
55480415900,Amrhein T.J.,2,0.005859375,3.6261855424853745e-05
26653546500,Kranz P.G.,2,0.005859375,3.6261855424853745e-05
6504043353,Mormino E.,3,0.0087890625,3.1970437441042354e-05
57207918927,Tran C.B.N.,1,0.00390625,3.1343352215737175e-05
57650432400,Weiss D.A.,1,0.00390625,3.1343352215737175e-05
58062613800,Kini L.,1,0.00390625,3.1343352215737175e-05
56600943200,Prince J.L.,2,0.00830078125,2.8147136052760136e-05
56963777300,Dewey B.E.,2,0.00830078125,2.8147136052760136e-05
57356945700,Karabacak M.,1,0.0048828125,2.759693744661665e-05
56532075600,Hardigan T.,1,0.0048828125,2.759693744661665e-05
6701513173,Mocco J.,1,0.0048828125,2.759693744661665e-05
36971046200,Margetis K.,1,0.0048828125,2.759693744661665e-05
57219892712,Corbett R.,1,0.01171875,2.7307233935851096e-05
58366526300,Huang X.,1,0.01171875,2.7307233935851096e-05
57195950654,Rathi K.S.,1,0.01171875,2.7307233935851096e-05
59778861500,Kim M.C.,1,0.01171875,2.7307233935851096e-05
57194182745,Jin R.,1,0.01171875,2.7307233935851096e-05
24780020200,Mueller S.,1,0.01171875,2.7307233935851096e-05
56527284500,Kraya A.,1,0.01171875,2.7307233935851096e-05
56537038700,Phul S.,1,0.01171875,2.7307233935851096e-05
57190883837,Foster J.B.,1,0.01171875,2.7307233935851096e-05
15832004900,Kesherwani V.,1,0.01171875,2.7307233935851096e-05
57225183009,Sickler A.,1,0.01171875,2.7307233935851096e-05
57148777100,Zhu Y.,1,0.01171875,2.7307233935851096e-05
59835570600,Lueder M.R.,1,0.01171875,2.7307233935851096e-05
57208034673,Rokita J.L.,1,0.01171875,2.7307233935851096e-05
55741957900,Fisher M.J.,1,0.01171875,2.7307233935851096e-05
59778187300,Kazerooni A.F.,1,0.01171875,2.7307233935851096e-05
57195777016,Wang J.,1,0.0029296875,2.58146402323054e-05
56341733800,Xie L.,1,0.0029296875,2.58146402323054e-05
57202729105,Duong M.T.,1,0.0029296875,2.58146402323054e-05
57202708522,Gee J.C.,1,0.0029296875,2.58146402323054e-05
36709326700,Airriess C.,1,0.0029296875,2.5134201846762873e-05
16834628200,Heo H.,2,0.01123046875,2.510767558085879e-05
57204969008,Jo S.,2,0.01123046875,2.510767558085879e-05
56882955600,Chung S.J.,2,0.01123046875,2.510767558085879e-05
15053610500,Setsompop K.,3,0.01220703125,2.41711846216399e-05
55201817300,Figueiro Longo M.G.,3,0.01220703125,2.41711846216399e-05
57219692045,Zapaishchykova A.,1,0.0068359375,2.389624102962683e-05
36612778800,Alexander-Bloch A.,1,0.0068359375,2.389624102962683e-05
59813587300,Schuman C.,1,0.0068359375,2.389624102962683e-05
59817762200,Grove E.,1,0.0068359375,2.389624102962683e-05
7801489546,Seidlitz J.,1,0.0068359375,2.389624102962683e-05
35507973100,Beaulieu C.,1,0.00390625,2.3545885694612794e-05
58535271200,Novick M.,1,0.00390625,2.3545885694612794e-05
58535349800,Chamberlain R.,1,0.00390625,2.3545885694612794e-05
36729243100,Judson B.L.,1,0.00732421875,2.343403802490488e-05
37018467600,Mahajan A.,1,0.00732421875,2.343403802490488e-05
7201465531,Prasad M.L.,1,0.00732421875,2.343403802490488e-05
7003913864,Burtness B.,1,0.00732421875,2.343403802490488e-05
57698920000,Paul B.,1,0.0048828125,2.3402233351398934e-05
34770191900,Goyal M.,2,0.00830078125,2.3033089119702152e-05
57026858200,Hill M.D.,2,0.00830078125,2.3033089119702152e-05
7006058585,Demchuk A.,2,0.00830078125,2.3033089119702152e-05
57223883495,Jiang K.Z.,1,0.00732421875,2.2837448953398616e-05
56494143800,Yoon B.C.,1,0.00732421875,2.2837448953398616e-05
59096576100,Lang A.L.,1,0.00732421875,2.2837448953398616e-05
56957777000,Flores E.J.,1,0.00732421875,2.2837448953398616e-05
57223896726,Giao D.M.,1,0.00732421875,2.2837448953398616e-05
57216350468,Little B.P.,1,0.00732421875,2.2837448953398616e-05
57205601093,Mendoza D.P.,1,0.00732421875,2.2837448953398616e-05
55874632600,Deng F.,1,0.00390625,2.256065037079235e-05
6508307200,Hoxworth J.M.,2,0.01806640625,2.2541562347337567e-05
37081011600,Li J.,2,0.01806640625,2.2541562347337567e-05
12239783200,Wu T.,2,0.01806640625,2.2541562347337567e-05
7406516745,Mitchell J.R.,2,0.01806640625,2.2541562347337567e-05
35170495700,Menon B.K.,3,0.00830078125,2.2237972282053558e-05
7406097013,Zhou Z.,5,0.0126953125,2.2072190889908635e-05
7404164329,Yu L.,5,0.0126953125,2.2072190889908635e-05
57194449345,Cross N.M.,2,0.0068359375,2.1468154616511968e-05
56117234800,Cutsforth-Gregory J.K.,3,0.00830078125,2.1171731816120088e-05
36524456700,Zhu C.,2,0.009765625,2.0036944308744504e-05
6701377751,Huse J.T.,1,0.00439453125,2.003694430874448e-05
6603154920,Suki D.,1,0.00439453125,2.003694430874448e-05
57223741234,Celaya A.,1,0.00439453125,2.003694430874448e-05
56372209000,Long J.P.,1,0.00439453125,2.003694430874448e-05
35405586600,Sawaya R.,1,0.00439453125,2.003694430874448e-05
60171862900,Krenn J.,2,0.0078125,1.9694464516115194e-05
57222078115,Gross M.,2,0.0078125,1.9694464516115194e-05
56954624100,Reichel C.A.,2,0.0078125,1.9694464516115194e-05
57216757581,Haider S.P.,2,0.0078125,1.9694464516115194e-05
57904548800,Schreier A.,2,0.0078125,1.9694464516115194e-05
55258857100,Sharaf K.,2,0.0078125,1.9694464516115194e-05
23110162300,Canis M.,2,0.0078125,1.9694464516115194e-05
8702300300,Baumeister P.,2,0.0078125,1.9694464516115194e-05
8259458600,Khalighi M.,2,0.00634765625,1.8526617512478257e-05
56416736500,Chen K.T.,2,0.00634765625,1.8526617512478257e-05
46961551700,Young C.B.,2,0.00732421875,1.753816917418571e-05
7201370691,Marks M.P.,1,0.00439453125,1.633964582655897e-05
35301843700,Christensen S.,1,0.00439453125,1.633964582655897e-05
60386874700,Yu Y.,1,0.00439453125,1.633964582655897e-05
57118013100,Thamm T.,1,0.00439453125,1.633964582655897e-05
57211993648,Liu Y.,2,0.0107421875,1.5533323401014493e-05
7004045734,Liebeskind D.S.,2,0.0107421875,1.5533323401014493e-05
56157025100,Yu Y.,2,0.0107421875,1.5533323401014493e-05
57210022574,Park S.Y.,2,0.00537109375,1.4854107722005109e-05
57191888420,Wang L.L.-L.,2,0.0078125,1.3357962872496336e-05
15124042400,Vagal A.S.,2,0.0078125,1.3357962872496336e-05
6602737607,Altbach M.I.,2,0.0048828125,1.3238695346849047e-05
7004467182,Bilgin A.,2,0.0048828125,1.3238695346849047e-05
57216847718,Umapathy L.,2,0.0048828125,1.3238695346849047e-05
55560693400,Winegar B.,2,0.0048828125,1.3238695346849047e-05
7403914085,Yu W.,2,0.00830078125,1.193823094313703e-05
57250045300,Wang L.,2,0.0048828125,1.1547317121132647e-05
6602269352,Shankaranarayanan A.,2,0.0048828125,1.1547317121132647e-05
59375256400,Li C.H.,1,0.00537109375,1.0647148575343756e-05
57194455513,Avare C.,1,0.00537109375,1.0647148575343756e-05
57408100700,Johnson J.,1,0.00537109375,1.0647148575343756e-05
52363258900,Chaibi Y.,1,0.00537109375,1.0647148575343756e-05
58278982700,Joseph J.,1,0.00537109375,1.0647148575343756e-05
59406684100,Head M.J.,1,0.00537109375,1.0647148575343756e-05
57286383800,Troutt H.R.,1,0.00537109375,1.0647148575343756e-05
59683179200,Davis A.,1,0.00537109375,1.0647148575343756e-05
60325481300,Quenet S.,1,0.00537109375,1.0647148575343756e-05
59682882200,Fogola S.,1,0.00537109375,1.0647148575343756e-05
26325079200,Shabe P.,1,0.00537109375,1.0647148575343756e-05
58183893200,Tassy M.,1,0.00537109375,1.0647148575343756e-05
58184175400,Ayobi A.,1,0.00537109375,1.0647148575343756e-05
59375237800,Tang C.C.,1,0.00537109375,1.0647148575343756e-05
59406739900,Sternhagen J.,1,0.00537109375,1.0647148575343756e-05
59406712600,Marrey V.V.,1,0.00537109375,1.0647148575343756e-05
57397794400,Roman K.M.,1,0.00537109375,1.0647148575343756e-05
55647007000,Xu X.,2,0.0068359375,1.0046535101583379e-05
7006760849,van Zijl P.C.M.,2,0.0068359375,1.0046535101583379e-05
6602764061,Knutsson L.,2,0.0068359375,1.0046535101583379e-05
6506528484,Nyquist P.,2,0.0068359375,1.0046535101583379e-05
58285101700,Lopez J.L.,1,0.0009765625,9.712350756833076e-06
36010461500,Alcaide-Leon P.,2,0.00341796875,9.064331949193942e-06
7006353556,Strother C.,2,0.00439453125,8.587261846604787e-06
7006507485,Gandhi D.,2,0.0048828125,7.633121641426478e-06
15843587200,Khademi A.,2,0.00634765625,7.633121641426478e-06
57200937656,Tang L.,1,0.00732421875,7.28616963612407e-06
56085911700,Zhu C.,1,0.00732421875,7.28616963612407e-06
60392367400,Hu C.,1,0.00732421875,7.28616963612407e-06
57209690095,Tang O.,1,0.00732421875,7.28616963612407e-06
57194979128,Wu J.,1,0.00732421875,7.28616963612407e-06
59636843100,Hu R.,1,0.00732421875,7.28616963612407e-06
8553584700,Zou B.,1,0.00732421875,7.28616963612407e-06
57200030735,Xiao B.,1,0.00732421875,7.28616963612407e-06
55639926300,Shen Q.,1,0.00732421875,7.28616963612407e-06
57118475200,Zhou H.,1,0.00732421875,7.28616963612407e-06
